# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -12629 10 22473 142 2424577 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/util/fake_xml_http_request.f140cfa3f335.js
DUPTYPE_WITHIN_SAME_TREE -12629 10 22473 142 2424207 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/util/fake_xml_http_request.js
DUPTYPE_WITHIN_SAME_TREE -12629 7 22473 142 2948316 5 /openedx/staticfiles/studio/js/bower/sinon/lib/sinon/util/fake_xml_http_request.js
DUPTYPE_WITHIN_SAME_TREE -12629 7 22473 142 2951611 5 /openedx/staticfiles/studio/js/bower/sinon/lib/sinon/util/fake_xml_http_request.f140cfa3f335.js
DUPTYPE_WITHIN_SAME_TREE -12629 6 22473 142 2029006 5 /openedx/staticfiles/js/bower/sinon/lib/sinon/util/fake_xml_http_request.js
DUPTYPE_FIRST_OCCURRENCE 14302 6 22513 142 2955655 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/pt_BR/LC_MESSAGES/text.bf450a11f2f1.po
DUPTYPE_WITHIN_SAME_TREE -14302 6 22513 142 2948230 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/pt_BR/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14302 7 22513 142 1632469 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/pt_BR/LC_MESSAGES/text.bf450a11f2f1.po
DUPTYPE_WITHIN_SAME_TREE -14302 7 22513 142 2029799 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/pt_BR/LC_MESSAGES/text.bf450a11f2f1.po
DUPTYPE_WITHIN_SAME_TREE -14302 6 22513 142 2424535 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/pt_BR/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14302 7 22513 142 1632358 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/pt_BR/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14302 7 22513 142 2029234 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/pt_BR/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14302 6 22513 142 2425992 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/pt_BR/LC_MESSAGES/text.bf450a11f2f1.po
DUPTYPE_FIRST_OCCURRENCE 4997 3 22589 142 2955740 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.pie.4cf6bb82c906.js
DUPTYPE_WITHIN_SAME_TREE -4997 4 22589 142 3209405 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.pie.4cf6bb82c906.js
DUPTYPE_WITHIN_SAME_TREE -4997 4 22589 142 3207075 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.pie.js
DUPTYPE_WITHIN_SAME_TREE -4997 3 22589 142 2948061 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.pie.js
DUPTYPE_FIRST_OCCURRENCE 9499 5 22710 142 3206221 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/modal.bd8e5f89bf2c.js
DUPTYPE_WITHIN_SAME_TREE -9499 5 22710 142 3205670 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/modal.js
DUPTYPE_FIRST_OCCURRENCE 4189 3 22716 142 2427389 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/prop-types/factoryWithTypeCheckers.0ff397237433.js
DUPTYPE_WITHIN_SAME_TREE -4189 5 22716 142 3085828 5 /openedx/staticfiles/studio-frontend/node_modules/react/node_modules/prop-types/factoryWithTypeCheckers.0ff397237433.js
DUPTYPE_WITHIN_SAME_TREE -4189 3 22716 142 2422978 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/prop-types/factoryWithTypeCheckers.js
DUPTYPE_WITHIN_SAME_TREE -4189 5 22716 142 3085366 5 /openedx/staticfiles/studio-frontend/node_modules/react/node_modules/prop-types/factoryWithTypeCheckers.js
DUPTYPE_FIRST_OCCURRENCE 3277 2 22871 142 2427831 5 /openedx/staticfiles/templates/api_admin/terms_of_service.c37c424c5873.html
DUPTYPE_WITHIN_SAME_TREE -3277 2 22871 142 2422258 5 /openedx/staticfiles/templates/api_admin/terms_of_service.html
DUPTYPE_FIRST_OCCURRENCE 7433 4 22888 142 3871856 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax.c4b460363438.js
DUPTYPE_WITHIN_SAME_TREE -7433 4 22888 142 3871249 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax.js
DUPTYPE_FIRST_OCCURRENCE 14269 6 22968 142 2820150 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/fr_CA/LC_MESSAGES/text.3c54783ceebe.po
DUPTYPE_WITHIN_SAME_TREE -14269 7 22968 142 1632354 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/fr_CA/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14269 7 22968 142 2686460 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/fr_CA/LC_MESSAGES/text.3c54783ceebe.po
DUPTYPE_WITHIN_SAME_TREE -14269 6 22968 142 2425990 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/fr_CA/LC_MESSAGES/text.3c54783ceebe.po
DUPTYPE_WITHIN_SAME_TREE -14269 7 22968 142 1632467 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/fr_CA/LC_MESSAGES/text.3c54783ceebe.po
DUPTYPE_WITHIN_SAME_TREE -14269 7 22968 142 2685924 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/fr_CA/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14269 6 22968 142 2819380 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/fr_CA/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14269 6 22968 142 2424533 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/fr_CA/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 14985 7 22990 142 2029424 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.ef24935bee78.js
DUPTYPE_WITHIN_SAME_TREE -14985 8 22990 142 2951599 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.ef24935bee78.js
DUPTYPE_WITHIN_SAME_TREE -14985 8 22990 142 2948278 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.js
DUPTYPE_WITHIN_SAME_TREE -14985 7 22990 142 2028828 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.js
DUPTYPE_FIRST_OCCURRENCE 2195 2 22996 142 2427997 5 /openedx/staticfiles/js/vendor/history.c5b8e94145d9.js
DUPTYPE_WITHIN_SAME_TREE -2195 2 22996 142 2422659 5 /openedx/staticfiles/js/vendor/history.js
DUPTYPE_FIRST_OCCURRENCE 2013 2 23049 142 2427986 5 /openedx/staticfiles/js/financial-assistance/financial_assistance_form_factory.e48756220a7e.js
DUPTYPE_WITHIN_SAME_TREE -2013 2 23049 142 2422615 5 /openedx/staticfiles/js/financial-assistance/financial_assistance_form_factory.js
DUPTYPE_FIRST_OCCURRENCE 171 1 23088 142 3206499 5 /openedx/staticfiles/bundles/LibrarySourcedBlockPicker.608da8a77c0f.js
DUPTYPE_WITHIN_SAME_TREE -171 2 23088 142 1098378 5 /openedx/staticfiles/studio/bundles/LibrarySourcedBlockPicker.a185d8a8d8e217e5e938.js
DUPTYPE_WITHIN_SAME_TREE -171 2 23088 142 1098371 5 /openedx/staticfiles/studio/bundles/LibrarySourcedBlockPicker.js
DUPTYPE_WITHIN_SAME_TREE -171 1 23088 142 3206506 5 /openedx/staticfiles/bundles/LibrarySourcedBlockPicker.a185d8a8d8e217e5e938.608da8a77c0f.js
DUPTYPE_WITHIN_SAME_TREE -171 2 23088 142 1099627 5 /openedx/staticfiles/studio/bundles/LibrarySourcedBlockPicker.608da8a77c0f.js
DUPTYPE_WITHIN_SAME_TREE -171 1 23088 142 3205479 5 /openedx/staticfiles/bundles/LibrarySourcedBlockPicker.js
DUPTYPE_WITHIN_SAME_TREE -171 1 23088 142 3205486 5 /openedx/staticfiles/bundles/LibrarySourcedBlockPicker.a185d8a8d8e217e5e938.js
DUPTYPE_WITHIN_SAME_TREE -171 2 23088 142 1099634 5 /openedx/staticfiles/studio/bundles/LibrarySourcedBlockPicker.a185d8a8d8e217e5e938.608da8a77c0f.js
DUPTYPE_FIRST_OCCURRENCE 4323 3 23129 142 2029616 5 /openedx/staticfiles/js/bower/sinon/Changelog.8e6f05ea5f8b.txt
DUPTYPE_WITHIN_SAME_TREE -4323 4 23129 142 2158273 5 /openedx/staticfiles/studio/js/bower/sinon/Changelog.txt
DUPTYPE_WITHIN_SAME_TREE -4323 7 23129 142 2424825 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/Changelog.8e6f05ea5f8b.txt
DUPTYPE_WITHIN_SAME_TREE -4323 3 23129 142 2028975 5 /openedx/staticfiles/js/bower/sinon/Changelog.txt
DUPTYPE_WITHIN_SAME_TREE -4323 8 23129 142 16752 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/Changelog.txt
DUPTYPE_WITHIN_SAME_TREE -4323 8 23129 142 20535 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/Changelog.8e6f05ea5f8b.txt
DUPTYPE_WITHIN_SAME_TREE -4323 4 23129 142 2158845 5 /openedx/staticfiles/studio/js/bower/sinon/Changelog.8e6f05ea5f8b.txt
DUPTYPE_WITHIN_SAME_TREE -4323 7 23129 142 2424177 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/Changelog.txt
DUPTYPE_FIRST_OCCURRENCE 14993 7 23275 142 2686165 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/table/plugin.min.5e9b3d0a8da4.js
DUPTYPE_WITHIN_SAME_TREE -14993 7 23275 142 2685623 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/table/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -14993 8 23275 142 3208353 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/table/plugin.min.5e9b3d0a8da4.js
DUPTYPE_WITHIN_SAME_TREE -14993 8 23275 142 3206971 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/table/plugin.min.js
DUPTYPE_FIRST_OCCURRENCE 6839 4 23293 142 2426719 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-Korea1-UCS2.2b666a3cd23b.bcmap
DUPTYPE_WITHIN_SAME_TREE -6839 5 23293 142 3205919 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-Korea1-UCS2.bcmap
DUPTYPE_WITHIN_SAME_TREE -6839 5 23293 142 3209085 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-Korea1-UCS2.2b666a3cd23b.bcmap
DUPTYPE_WITHIN_SAME_TREE -6839 4 23293 142 2421484 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-Korea1-UCS2.bcmap
DUPTYPE_FIRST_OCCURRENCE 15723 7 23296 142 2425713 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/ko/text.cf606f7d54f4.js
DUPTYPE_WITHIN_SAME_TREE -15723 8 23296 142 1632303 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/ko/text.js
DUPTYPE_WITHIN_SAME_TREE -15723 8 23296 142 1632440 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/ko/text.cf606f7d54f4.js
DUPTYPE_WITHIN_SAME_TREE -15723 7 23296 142 2424506 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/ko/text.js
DUPTYPE_FIRST_OCCURRENCE 6071 3 23369 142 3209816 5 /openedx/staticfiles/studio/js/views/metadata.5bc0d24aac2f.js
DUPTYPE_WITHIN_SAME_TREE -6071 3 23369 142 3207365 5 /openedx/staticfiles/studio/js/views/metadata.js
DUPTYPE_FIRST_OCCURRENCE 14250 6 23402 142 2820148 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/de/LC_MESSAGES/text.63d28d5a5b75.po
DUPTYPE_WITHIN_SAME_TREE -14250 7 23402 142 2293717 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/de/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14250 7 23402 142 2294831 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/de/LC_MESSAGES/text.63d28d5a5b75.po
DUPTYPE_WITHIN_SAME_TREE -14250 6 23402 142 2819376 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/de/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14250 6 23402 142 2029451 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/de/LC_MESSAGES/text.63d28d5a5b75.po
DUPTYPE_WITHIN_SAME_TREE -14250 6 23402 142 2029046 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/de/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14250 7 23402 142 1632465 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/de/LC_MESSAGES/text.63d28d5a5b75.po
DUPTYPE_WITHIN_SAME_TREE -14250 7 23402 142 1632350 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/de/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 2383 2 23411 142 2428164 5 /openedx/staticfiles/rest_framework/css/bootstrap-theme.min.66b84a04375e.css
DUPTYPE_WITHIN_SAME_TREE -2383 2 23411 142 2423429 5 /openedx/staticfiles/rest_framework/css/bootstrap-theme.min.css
DUPTYPE_FIRST_OCCURRENCE 2408 2 23424 142 2428158 5 /openedx/staticfiles/rest_framework/fonts/glyphicons-halflings-regular.fa2772327f55.woff
DUPTYPE_WITHIN_SAME_TREE -2408 2 23424 142 2423423 5 /openedx/staticfiles/rest_framework/fonts/glyphicons-halflings-regular.woff
DUPTYPE_FIRST_OCCURRENCE 4017 3 23515 142 2686313 5 /openedx/staticfiles/common/js/vendor/jquery-migrate.351c89ef1b09.js
DUPTYPE_WITHIN_SAME_TREE -4017 3 23515 142 2685584 5 /openedx/staticfiles/common/js/vendor/jquery-migrate.js
DUPTYPE_WITHIN_SAME_TREE -4017 4 23515 142 1632517 5 /openedx/staticfiles/studio/common/js/vendor/jquery-migrate.351c89ef1b09.js
DUPTYPE_WITHIN_SAME_TREE -4017 4 23515 142 1632155 5 /openedx/staticfiles/studio/common/js/vendor/jquery-migrate.js
DUPTYPE_FIRST_OCCURRENCE 15715 7 23529 142 2425700 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/he/text.7eaebf147a73.js
DUPTYPE_WITHIN_SAME_TREE -15715 8 23529 142 1632277 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/he/text.js
DUPTYPE_WITHIN_SAME_TREE -15715 8 23529 142 1632427 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/he/text.7eaebf147a73.js
DUPTYPE_WITHIN_SAME_TREE -15715 7 23529 142 2424493 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/he/text.js
DUPTYPE_FIRST_OCCURRENCE 1963 2 23535 142 2428024 5 /openedx/staticfiles/js/ccx/schedule.4ac9eb93efd3.js
DUPTYPE_WITHIN_SAME_TREE -1963 2 23535 142 2422732 5 /openedx/staticfiles/js/ccx/schedule.js
DUPTYPE_FIRST_OCCURRENCE 7711 4 23766 142 2426919 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/javascript.aee18f3eb5f6.js
DUPTYPE_WITHIN_SAME_TREE -7711 5 23766 142 3209250 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/javascript.aee18f3eb5f6.js
DUPTYPE_WITHIN_SAME_TREE -7711 5 23766 142 3207062 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/javascript.js
DUPTYPE_WITHIN_SAME_TREE -7711 4 23766 142 2421924 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/javascript.js
DUPTYPE_FIRST_OCCURRENCE 4617 3 23891 142 3206334 5 /openedx/staticfiles/js/groups/views/cohorts_dashboard_factory.ca68388d81d6.js
DUPTYPE_WITHIN_SAME_TREE -4617 3 23891 142 3205580 5 /openedx/staticfiles/js/groups/views/cohorts_dashboard_factory.js
DUPTYPE_FIRST_OCCURRENCE 7639 4 24007 142 2029568 5 /openedx/staticfiles/js/bower/sinon/test/sinon-test.94afc6c4ce2c.js
DUPTYPE_WITHIN_SAME_TREE -7639 8 24007 142 2424746 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/sinon-test.94afc6c4ce2c.js
DUPTYPE_WITHIN_SAME_TREE -7639 5 24007 142 2948333 5 /openedx/staticfiles/studio/js/bower/sinon/test/sinon-test.js
DUPTYPE_WITHIN_SAME_TREE -7639 9 24007 142 16802 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/sinon-test.js
DUPTYPE_WITHIN_SAME_TREE -7639 4 24007 142 2029022 5 /openedx/staticfiles/js/bower/sinon/test/sinon-test.js
DUPTYPE_WITHIN_SAME_TREE -7639 9 24007 142 20487 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/sinon-test.94afc6c4ce2c.js
DUPTYPE_WITHIN_SAME_TREE -7639 5 24007 142 2951651 5 /openedx/staticfiles/studio/js/bower/sinon/test/sinon-test.94afc6c4ce2c.js
DUPTYPE_WITHIN_SAME_TREE -7639 8 24007 142 2424223 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/sinon-test.js
DUPTYPE_FIRST_OCCURRENCE 8007 4 24079 142 2686271 5 /openedx/staticfiles/studio-frontend/src/data/actions/assets.test.4702cd1d20bd.js
DUPTYPE_WITHIN_SAME_TREE -8007 4 24079 142 2685669 5 /openedx/staticfiles/studio-frontend/src/data/actions/assets.test.js
DUPTYPE_FIRST_OCCURRENCE 1875 2 24096 142 2427860 5 /openedx/staticfiles/images/programs/program-certificate-xseries.0a1f6b7504d7.gif
DUPTYPE_WITHIN_SAME_TREE -1875 2 24096 142 2422361 5 /openedx/staticfiles/images/programs/program-certificate-xseries.gif
DUPTYPE_FIRST_OCCURRENCE 1717 2 24168 142 1099032 5 /openedx/staticfiles/fonts/OpenSans/OpenSans-Light-webfont.df04ed7fc7d8.woff
DUPTYPE_WITHIN_SAME_TREE -1717 3 24168 142 2948254 5 /openedx/staticfiles/studio/fonts/OpenSans/OpenSans-Light-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1717 3 24168 142 2951676 5 /openedx/staticfiles/studio/fonts/OpenSans/OpenSans-Light-webfont.df04ed7fc7d8.woff
DUPTYPE_WITHIN_SAME_TREE -1717 3 24168 142 2421963 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Light-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1717 2 24168 142 1097564 5 /openedx/staticfiles/fonts/OpenSans/OpenSans-Light-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1717 3 24168 142 2427146 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Light-webfont.df04ed7fc7d8.woff
DUPTYPE_FIRST_OCCURRENCE 10341 5 24202 142 3085834 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov.54117a872abb.info
DUPTYPE_WITHIN_SAME_TREE -10341 5 24202 142 3085373 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov.info
DUPTYPE_FIRST_OCCURRENCE 1801 2 24213 142 2427886 5 /openedx/staticfiles/images/bulk_email/edXHeaderImage.fb711e38f7fc.jpg
DUPTYPE_WITHIN_SAME_TREE -1801 2 24213 142 2422387 5 /openedx/staticfiles/images/bulk_email/edXHeaderImage.jpg
DUPTYPE_FIRST_OCCURRENCE 4863 3 24371 142 2427475 5 /openedx/staticfiles/js/src/lms/oa_staff_area.0ef701a736b8.js
DUPTYPE_WITHIN_SAME_TREE -4863 3 24371 142 2423998 5 /openedx/staticfiles/js/src/lms/oa_staff_area.js
DUPTYPE_WITHIN_SAME_TREE -4863 7 24371 142 2425674 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_staff_area.0ef701a736b8.js
DUPTYPE_WITHIN_SAME_TREE -4863 8 24371 142 3208421 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_staff_area.0ef701a736b8.js
DUPTYPE_WITHIN_SAME_TREE -4863 8 24371 142 3208115 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_staff_area.js
DUPTYPE_WITHIN_SAME_TREE -4863 7 24371 142 2424443 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_staff_area.js
DUPTYPE_WITHIN_SAME_TREE -4863 4 24371 142 3209579 5 /openedx/staticfiles/studio/js/src/lms/oa_staff_area.0ef701a736b8.js
DUPTYPE_WITHIN_SAME_TREE -4863 4 24371 142 3207867 5 /openedx/staticfiles/studio/js/src/lms/oa_staff_area.js
DUPTYPE_FIRST_OCCURRENCE 7453 4 24426 142 3871841 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/event.d35736c9d467.js
DUPTYPE_WITHIN_SAME_TREE -7453 4 24426 142 3871234 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/event.js
DUPTYPE_FIRST_OCCURRENCE 14305 6 24460 142 2820130 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/rtl/LC_MESSAGES/text.05a0ec11c2d1.po
DUPTYPE_WITHIN_SAME_TREE -14305 6 24460 142 2425974 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/rtl/LC_MESSAGES/text.05a0ec11c2d1.po
DUPTYPE_WITHIN_SAME_TREE -14305 6 24460 142 2424517 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/rtl/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14305 7 24460 142 1632449 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/rtl/LC_MESSAGES/text.05a0ec11c2d1.po
DUPTYPE_WITHIN_SAME_TREE -14305 6 24460 142 2819340 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/rtl/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14305 7 24460 142 2294813 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/rtl/LC_MESSAGES/text.05a0ec11c2d1.po
DUPTYPE_WITHIN_SAME_TREE -14305 7 24460 142 2293699 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/rtl/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14305 7 24460 142 1632318 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/rtl/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 16241 8 24464 142 1098946 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Modal/index.jsx.858733a013bc.html
DUPTYPE_WITHIN_SAME_TREE -16241 8 24464 142 1097688 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Modal/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 7583 4 24475 142 2686287 5 /openedx/staticfiles/js/bower/jquery/src/event.56aa71f0139a.js
DUPTYPE_WITHIN_SAME_TREE -7583 8 24475 142 2424758 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/event.56aa71f0139a.js
DUPTYPE_WITHIN_SAME_TREE -7583 8 24475 142 2424244 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/event.js
DUPTYPE_WITHIN_SAME_TREE -7583 5 24475 142 1099446 5 /openedx/staticfiles/studio/js/bower/jquery/src/event.56aa71f0139a.js
DUPTYPE_WITHIN_SAME_TREE -7583 9 24475 142 16828 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/event.js
DUPTYPE_WITHIN_SAME_TREE -7583 9 24475 142 20499 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/event.56aa71f0139a.js
DUPTYPE_WITHIN_SAME_TREE -7583 5 24475 142 1098416 5 /openedx/staticfiles/studio/js/bower/jquery/src/event.js
DUPTYPE_WITHIN_SAME_TREE -7583 4 24475 142 2685750 5 /openedx/staticfiles/js/bower/jquery/src/event.js
DUPTYPE_FIRST_OCCURRENCE 79 1 24497 142 3206446 5 /openedx/staticfiles/bundles/CourseInfoBlockPreview.181b2543b0f1ef4e1e2c.de154299a5d6.js
DUPTYPE_WITHIN_SAME_TREE -79 1 24497 142 3205426 5 /openedx/staticfiles/bundles/CourseInfoBlockPreview.181b2543b0f1ef4e1e2c.js
DUPTYPE_WITHIN_SAME_TREE -79 2 24497 142 1099574 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockPreview.181b2543b0f1ef4e1e2c.de154299a5d6.js
DUPTYPE_WITHIN_SAME_TREE -79 2 24497 142 1099570 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockPreview.de154299a5d6.js
DUPTYPE_WITHIN_SAME_TREE -79 2 24497 142 1098318 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockPreview.181b2543b0f1ef4e1e2c.js
DUPTYPE_WITHIN_SAME_TREE -79 1 24497 142 3206442 5 /openedx/staticfiles/bundles/CourseInfoBlockPreview.de154299a5d6.js
DUPTYPE_WITHIN_SAME_TREE -79 1 24497 142 3205422 5 /openedx/staticfiles/bundles/CourseInfoBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -79 2 24497 142 1098314 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockPreview.js
DUPTYPE_FIRST_OCCURRENCE 139 1 24497 142 3206399 5 /openedx/staticfiles/bundles/HtmlBlockPreview.47dfb3a011d61e073bb9.68644e9f6662.js
